sl_id,sl_store,sl_address,sl_address2,sl_city,sl_state,sl_zip,sl_country,sl_latitude,sl_longitude,sl_tags,sl_description,sl_email,sl_url,sl_hours,sl_phone,sl_fax,sl_image,sl_private,sl_neat_title,sl_linked_postid,sl_pages_url,sl_option_value,sl_lastupdated
,"Reaco Heating and A/C, Inc.",16250 Railroad Ave,,Morgan Hill,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://reaco.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://reaco.myhvacshop.com/services/,,2/27/2018 4:33:09
,Reairco Air Conditioning,2001 W Beverly Blvd 211,,Los Angeles,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://reairc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://reairc.myhvacshop.com/services/,,2/28/2018 4:33:09
,Redlands Plumbing dba Henry Bush,429 Texas Street,,Redlands,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://redlands.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://redlands.myhvacshop.com/services/,,3/1/2018 4:33:09
,Refrigeration Control Inc,2223 Monroe St.,,Riverside,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://refcon.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://refcon.myhvacshop.com/services/,,3/2/2018 4:33:09
,Refrig Supply Distributor,26021 Atlantic Ocean Dr,,Lake Forest,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://refrig.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://refrig.myhvacshop.com/services/,,3/3/2018 4:33:09
,Regional Air,14543 Bledsoe St,,Sylmar,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://region.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://region.myhvacshop.com/services/,,3/4/2018 4:33:09
,Reindeer Heating Air Conditioning,10065 DeSoto Avenue #302,,Chatsworth,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://reindeer.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://reindeer.myhvacshop.com/services/,,3/5/2018 4:33:09
,Reliable Heating and Air,47 Del Pizzoli,,Lake Elsinore,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://reliableanaheim.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://reliableanaheim.myhvacshop.com/services/,,3/6/2018 4:33:09
,Reliable Heating and Air,47 Del Pizzoli,,Lake Elsinore,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://reliableheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://reliableheat.myhvacshop.com/services/,,3/7/2018 4:33:09
,REO Mechanical,2400 Manning Street # D,,Sacramento,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://reomec.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://reomec.myhvacshop.com/services/,,3/8/2018 4:33:09
,R/E Plumbing and Heating,14867 Osceola St.,,Sylmar,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://replum.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://replum.myhvacshop.com/services/,,3/9/2018 4:33:09
,Res Comm Heating and A/C,840 Potsgrove Place,,Tracy,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rescom.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rescom.myhvacshop.com/services/,,3/10/2018 4:33:09
,Residential Heating and A/C,65 Cristich Ln,,Campbell,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://reshea.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://reshea.myhvacshop.com/services/,,3/11/2018 4:33:09
,Residential HVAC Systems,2871 E Via Martens,,Anaheim,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://reshvac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://reshvac.myhvacshop.com/services/,,3/12/2018 4:33:09
,"RESSAC, Inc.",207 E Los Feliz Rd,,Glendale,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://ressac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://ressac.myhvacshop.com/services/,,3/13/2018 4:33:09
,Rexs Air Conditioning,257 So San Antonio Ave,,Upland,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rexsair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rexsair.myhvacshop.com/services/,,3/14/2018 4:33:09
,Rhino Heating Air Cond,5962 Kenneth Ave,,Carmichael,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rhino.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rhino.myhvacshop.com/services/,,3/15/2018 4:33:09
,"Rhino Mechanical, Inc",1638A W 9th St,,Upland,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rhinom.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rhinom.myhvacshop.com/services/,,3/16/2018 4:33:09
,"R H Tinney, Inc.",296 Wright Brothers,,Livermore,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rhtinn.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rhtinn.myhvacshop.com/services/,,3/17/2018 4:33:09
,R I Design and Construction,2328 Eagle Creek Lane,,Oxnard,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://ri desi.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://ri desi.myhvacshop.com/services/,,3/18/2018 4:33:09
,Ricardo Air Conditioning,26740 Oak Ave Unit E,,Santa Clarita,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://ricard.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://ricard.myhvacshop.com/services/,,3/19/2018 4:33:09
,Richard Denton Mechanical,2734 C Chanticleer Ave,,Santa Cruz,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://richar.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://richar.myhvacshop.com/services/,,3/20/2018 4:33:09
,Rio Vista Air,1003 Linda Vista Way,,Rio Vista,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://riovis.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://riovis.myhvacshop.com/services/,,3/21/2018 4:33:09
,"Select ACR, Inc.",1660 Linden St.,,Riverside,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://river.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://river.myhvacshop.com/services/,,3/22/2018 4:33:09
,Rizzo Heating and A/C,27062 Bristol Lane,,Menifee,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rizhtg.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rizhtg.myhvacshop.com/services/,,3/23/2018 4:33:09
,R.K. Heating And All,1107 San Luis Rey Drive,,Glendale,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rkheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rkheating.myhvacshop.com/services/,,3/24/2018 4:33:09
,RL Wells A/C and Heating,7889 Brace St.,,Corona,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rlwells.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rlwells.myhvacshop.com/services/,,3/25/2018 4:33:09
,"RNR Air, Inc",1234 West Collins Avenue,,Orange,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rnrair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rnrair.myhvacshop.com/services/,,3/26/2018 4:33:09
,Robert Hall and Sons A/C,2817 Sanborn Ave.,,La Crescenta,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://roberthvent.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://roberthvent.myhvacshop.com/services/,,3/27/2018 4:33:09
,Robic Refrigeration Inc.,789 S Center St.,,Turlock,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://robicr.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://robicr.myhvacshop.com/services/,,3/28/2018 4:33:09
,Rod Johnson Air&#44; Inc.,1553 North Broadway Street,,Stockton,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rodjohnsonair.com/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rodjohnsonair.com/,,3/29/2018 4:33:09
,Rody Air,12414 Martha Street,,Valley Village,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rodyair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rodyair.myhvacshop.com/services/,,3/30/2018 4:33:09
,Roeber's Inc.,2516 San Carlos Ave.,,Castro Valley,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://roebers.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://roebers.myhvacshop.com/services/,,3/31/2018 4:33:09
,Rohan and Sons Inc.,244 Calle Pintoresco,,San Clemente,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rohanadsons.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rohanadsons.myhvacshop.com/services/,,4/1/2018 4:33:09
,Rolin Air Conditioning,7639 Melvin Ave,,Reseda,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rolin.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rolin.myhvacshop.com/services/,,4/2/2018 4:33:09
,Ronco AC,11102 Corley Dr,,Whittier,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://ronco.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://ronco.myhvacshop.com/services/,,4/3/2018 4:33:09
,Ron's Heating and A/C Inc.,1407 N. Batavia St. #105,,Orange,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rons.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rons.myhvacshop.com/services/,,4/4/2018 4:33:09
,Roterts Appliance,2857 De Ovan Ave,,Stockton,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rotert.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rotert.myhvacshop.com/services/,,4/5/2018 4:33:09
,Rowland Air Inc,16836 Bermejo St,,Canyon Country,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rowlandair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rowlandair.myhvacshop.com/services/,,4/6/2018 4:33:09
,Royal Service A/C Corp.,1712 New Ave.,,San Gabriel,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://royal.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://royal.myhvacshop.com/services/,,4/7/2018 4:33:09
,Royce-Air Heating and A/C,4280 Pinell St.,,Sacramento,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://royce.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://royce.myhvacshop.com/services/,,4/8/2018 4:33:09
,Roy's Air Conditioning Co,10606 Hayvenhurst Ave,,Granada Hills,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://roysai.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://roysai.myhvacshop.com/services/,,4/9/2018 4:33:09
,RR Electric Heating and Air,4545 Industrial Street # 5H,,Simi Valley,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rrelectric.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rrelectric.myhvacshop.com/services/,,4/10/2018 4:33:09
,RR Heating And Air Conditioning,27927 Wakerfield Street,,Castic,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rrheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rrheating.myhvacshop.com/services/,,4/11/2018 4:33:09
,Ruane Heating and A/C Co,17001 Sierra Hwy,,Canyon Country,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://ruaneh.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://ruaneh.myhvacshop.com/services/,,4/12/2018 4:33:09
,Absolute Mechanical,205 W Ave L 9,,Lancaster,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rucker.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rucker.myhvacshop.com/services/,,4/13/2018 4:33:09
,Rudy's Air,1314 S Street,,Bakersfield,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rudysa.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rudysa.myhvacshop.com/services/,,4/14/2018 4:33:09
,Russell A/C and Htg,7141 Hillrose Street,,Tujunga,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://russell.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://russell.myhvacshop.com/services/,,4/15/2018 4:33:09
,Russo's Heating and Air,10514 Winward Ave,,Stockton,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://russostone.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://russostone.myhvacshop.com/services/,,4/16/2018 4:33:09
,R V D Heating and Air And Sons,9823 Road 29,,Madera,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rvdheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rvdheating.myhvacshop.com/services/,,4/17/2018 4:33:09
,R W Roldan Heating and Air,8243 Oswego St,,Sunland,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://rwrold.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://rwrold.myhvacshop.com/services/,,4/18/2018 4:33:09
,S2 Distributors,1130 Fremont Blvd PMB 306,,Seaside,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://s2 dist.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://s2 dist.myhvacshop.com/services/,,4/19/2018 4:33:09
,Saber Air Conditioning,18347 Ludlow St.,,Porter Ranch,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://saber.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://saber.myhvacshop.com/services/,,4/20/2018 4:33:09
,County Of Sacramento,4000 Bradshaw Rd,,Sacramento,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sacco.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sacco.myhvacshop.com/services/,,4/21/2018 4:33:09
,Sacramento Mechanical Sys,5938 Don Way A and B,,Sacramento,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sacramento.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sacramento.myhvacshop.com/services/,,4/22/2018 4:33:09
,Sac Valley Sheet Metal,11419 Sunrise Gold Cir #1,,Rancho Cordova,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sacval.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sacval.myhvacshop.com/services/,,4/23/2018 4:33:09
,Santa Cruz Mechanical,2541 S Rodeo Gulch Road #7,,Soquel,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://samec.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://samec.myhvacshop.com/services/,,4/24/2018 4:33:09
,Sam&#39;s Heating and Air Conditioning Inc.,7204 Bobhird Dr,,San Diego,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://www.sandiegohvacservice.com/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://www.sandiegohvacservice.com/,,4/25/2018 4:33:09
,San Jose Air Conditioning,476 W Taylor Avenue,,San Jose,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://san.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://san.myhvacshop.com/services/,,4/26/2018 4:33:09
